Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
lh_parahippocampal <-> right_lateral_ventricle,7.2503076281780805e-09,-5.598720554998647e-10,4.5620514613746236e-08,-0.010065927282188364
rh_lingual <-> right_cerebellum_white_matter,7.21547550264628e-09,4.627085604390695e-10,3.661335314676986e-08,0.00992652382209353
rh_frontalpole <-> right_choroid_plexus,7.2141268240076815e-09,-9.194764507001326e-10,5.978187989276012e-08,-0.013176435660850238
left_accumbens_area <-> rh_frontalpole,7.194683223886127e-09,-1.113820762629465e-11,4.076590102876707e-09,-0.0007912575094460153
lh_bankssts <-> lh_pericalcarine,7.190782679579107e-09,-2.0591544316519754e-10,2.9659597201184178e-08,-0.005192070966344792
rh_corpuscallosum <-> rh_rostralanteriorcingulate,7.13889012024921e-09,4.4308096900178244e-10,2.9384327588342556e-08,0.011250184937343727
lh_precentral <-> right_pallidum,7.135856704200692e-09,6.201017028201881e-11,2.045935838293521e-08,0.002035833109234496
rh_fusiform <-> rh_temporalpole,7.135455319407624e-09,1.1126157240636538e-10,5.3851717260647493e-08,0.0017424992964901367
left_ventraldc <-> rh_posteriorcingulate,7.115650699707293e-09,3.041800985042261e-10,3.482857241730452e-08,0.006785406764075491
left_cerebellum_white_matter <-> lh_inferiortemporal,7.101003172571022e-09,3.8879670219894967e-10,1.8203512261892223e-08,0.013785400151181902
rh_lingual <-> rh_parsorbitalis,7.062709363332162e-09,-1.6794591901118173e-10,1.044132757450548e-08,-0.008215998613546247
cc_mid_posterior <-> lh_paracentral,7.0608818367709525e-09,8.832255501249811e-10,8.389631215549595e-08,0.009406392326275022
lh_caudalanteriorcingulate <-> right_accumbens_area,7.059772640972904e-09,2.7487778233356855e-10,4.747206143524287e-08,0.0047828070799807556
lh_medialorbitofrontal <-> right_putamen,7.047294976960603e-09,5.835940516525478e-10,6.03081699346757e-08,0.008300515462068963
lh_caudalanteriorcingulate <-> lh_pericalcarine,7.016425535625394e-09,2.0006339173748182e-10,2.3828297455792974e-08,0.0059140839706439815
left_choroid_plexus <-> right_accumbens_area,7.008779688623677e-09,-2.183576169649823e-10,2.4891628036108805e-08,-0.0062581664787612476
rh_cuneus <-> rh_superiortemporal,7.007199662459672e-09,-9.234904711831747e-10,7.198275275198385e-08,-0.011264448194084672
left_amygdala <-> rh_parsorbitalis,7.005459668376607e-09,1.244938773792905e-10,9.393157119544634e-09,0.006419474488443361
lh_paracentral <-> rh_parstriangularis,6.998035076931421e-09,1.950629819966094e-10,1.6606503122518434e-08,0.007331402443168779
left_pallidum <-> lh_pericalcarine,6.990149333936496e-09,-6.476927903289531e-10,3.776067555672085e-08,-0.013561215011704545
rh_inferiorparietal <-> right_vessel,6.983713353598562e-09,4.7405404030052807e-11,1.6628336165674023e-08,0.0017802615880733105
left_cerebellum_cortex <-> lh_insula,6.969629494426031e-09,-6.043919894731029e-10,6.840251073562467e-08,-0.007708834625349291
cc_anterior <-> lh_frontalpole,6.964422625282941e-09,6.409338370899942e-10,3.5249210477727324e-08,0.014164530835415929
cc_posterior <-> lh_pericalcarine,6.960776525797355e-09,1.9585278309670223e-10,1.4660031713280056e-08,0.007942113999441067
lh_inferiortemporal <-> lh_medialorbitofrontal,6.958863414762804e-09,1.3784439976477054e-09,9.517938022152163e-08,0.013105648604740975
lh_entorhinal <-> lh_medialorbitofrontal,6.954873837055904e-09,1.9628610214526017e-10,4.0997013418051616e-08,0.003848972498373405
rh_bankssts <-> wm_hypointensities,6.950030437134244e-09,-1.441420416899865e-09,1.3735664873911396e-07,-0.009781848523522088
lh_middletemporal <-> rh_lateralorbitofrontal,6.943008231096615e-09,3.189741413156616e-10,3.664755913976833e-08,0.006837959953272825
rh_parsopercularis <-> right_accumbens_area,6.933673216437714e-09,9.121297235617093e-10,7.898560811343055e-08,0.010250306121401244
csf <-> rh_lingual,6.932569948482153e-09,-1.5558735623212567e-10,1.0576818991249855e-08,-0.0075612929432041015
lh_posteriorcingulate <-> right_thalamus,6.926449019333683e-09,2.4568840678106703e-10,1.52841787920364e-08,0.009717080740563738
lh_parahippocampal <-> rh_lateralorbitofrontal,6.90719859103274e-09,-2.734798787761978e-11,1.2075000846792981e-08,-0.0012388669005008372
lh_entorhinal <-> lh_inferiorparietal,6.903776862048524e-09,1.6053570258402563e-10,2.6402994132756188e-08,0.004409958752254727
lh_parahippocampal <-> right_cerebellum_cortex,6.874748673789248e-09,-7.567491835000984e-10,5.514112911390222e-08,-0.011617071945082318
rh_frontalpole <-> rh_inferiortemporal,6.870826961978356e-09,3.395932699423815e-10,3.3039904320602837e-08,0.007890195745156921
rh_frontalpole <-> rh_paracentral,6.870025603082345e-09,6.089221325252973e-10,3.705637588995406e-08,0.01294026836978099
rh_frontalpole <-> right_amygdala,6.864441769728265e-09,-6.659120246482555e-11,5.779004216216306e-08,-0.0009823154012137988
lh_inferiortemporal <-> rh_parsopercularis,6.861435806709193e-09,7.057724854812537e-10,6.043771577424477e-08,0.01001980938370117
lh_inferiorparietal <-> lh_paracentral,6.841758834215026e-09,3.6220775280726467e-10,2.716238976670546e-08,0.009746621653803706
rh_corpuscallosum <-> rh_insula,6.823786483682546e-09,4.971375933470885e-10,3.118926122451203e-08,0.012069592378394936
left_ventraldc <-> lh_inferiorparietal,6.817835323684956e-09,-5.790773327352325e-10,7.801243800479763e-08,-0.00657949428356554
lh_lateraloccipital <-> right_amygdala,6.808831916925747e-09,-6.739011622560683e-10,4.6610111634269346e-08,-0.011904254254254417
lh_parahippocampal <-> right_putamen,6.803122048725353e-09,-1.0650567236304225e-11,7.11465427234501e-09,-0.0006223068878180096
cc_central <-> lh_unknown,6.801684825683984e-09,-1.2817139243414932e-09,1.238132472867719e-07,-0.009578378451534648
rh_fusiform <-> rh_middletemporal,6.785244250607044e-09,-6.108053488713758e-11,7.263047157339201e-09,-0.0035382244125522094
left_cerebellum_white_matter <-> rh_isthmuscingulate,6.777513147791266e-09,-1.3524841687710672e-10,5.3244632190693804e-08,-0.0021384963781480885
rh_rostralanteriorcingulate <-> right_hippocampus,6.770071720208936e-09,-7.822285008660061e-11,1.60101067147594e-08,-0.0030074021204308694
rh_inferiortemporal <-> rh_transversetemporal,6.7608398912580355e-09,-1.1943921187083237e-09,9.044216257027526e-08,-0.011891342123111465
rh_parstriangularis <-> right_lateral_ventricle,6.739502574991287e-09,-2.9329042764961895e-10,2.9231492631538597e-08,-0.007475892656040311
fourth_ventricle <-> rh_transversetemporal,6.729779093046581e-09,-3.486965493710268e-10,4.0822213296626086e-08,-0.006861105149747099
rh_paracentral <-> right_ventraldc,6.718236451380969e-09,-1.5964252109187896e-10,1.607795350267628e-08,-0.0061217426848888075
cc_central <-> wm_hypointensities,6.7173766680586126e-09,-5.172800109186584e-10,5.0691436822080985e-08,-0.008523113605550027
left_ventraldc <-> lh_rostralanteriorcingulate,6.711900006903238e-09,1.6310832035826658e-09,1.5847807175179263e-07,0.009681278914360027
lh_cuneus <-> wm_hypointensities,6.7098989482419776e-09,-1.7001500532004368e-10,1.6660913126938685e-08,-0.006376938573355064
lh_frontalpole <-> rh_inferiortemporal,6.697522443427216e-09,3.6326215410668255e-10,4.0699341494757026e-08,0.007165027067348569
left_lateral_ventricle <-> rh_temporalpole,6.69675596208357e-09,5.079821706847602e-10,4.234190675262403e-08,0.009705075764350021
lh_parsorbitalis <-> rh_temporalpole,6.687516846743117e-09,1.1817215005123885e-10,1.6339317930585425e-08,0.004486530378754281
rh_paracentral <-> right_cerebellum_cortex,6.679551588161401e-09,-6.111898496255413e-10,5.1681428338601535e-08,-0.009908814793820943
rh_insula <-> right_accumbens_area,6.674796652140948e-09,3.3429701387446383e-10,2.9516206896800607e-08,0.008459744497934843
cc_anterior <-> lh_bankssts,6.6738987842601955e-09,-8.615220264193275e-10,9.081916999440336e-08,-0.008545220382861237
lh_caudalanteriorcingulate <-> lh_inferiorparietal,6.67082212090831e-09,-5.343970160270198e-10,9.410917516534282e-08,-0.005133044375563516
left_choroid_plexus <-> rh_corpuscallosum,6.647770443321159e-09,3.6311254643960375e-10,1.7235105998228436e-08,0.013332518201442769
rh_cuneus <-> rh_middletemporal,6.647113114115527e-09,-7.087120370380624e-11,4.458645780632892e-09,-0.004901648797478461
rh_paracentral <-> rh_pericalcarine,6.64300937321454e-09,6.300124053243823e-09,5.028462869154921e-07,0.012284624484922848
lh_caudalmiddlefrontal <-> rh_supramarginal,6.641501172159858e-09,8.644789337142896e-11,7.565030068746074e-09,0.0049215909698468435
left_caudate <-> lh_entorhinal,6.631169588963735e-09,4.9497894588738805e-11,2.748475252586992e-08,0.0013204807622666864
lh_superiorfrontal <-> rh_rostralanteriorcingulate,6.624632840625947e-09,4.817462710064469e-10,2.2276054326844604e-08,0.0149258105135165
lh_precentral <-> right_accumbens_area,6.623893610059881e-09,8.477471056397668e-10,7.179777930548048e-08,0.010363937906844464
left_putamen <-> lh_bankssts,6.61292354342369e-09,2.2755099444333107e-10,1.528745964100807e-08,0.008998570741139892
cc_anterior <-> lh_transversetemporal,6.604939661703155e-09,-5.7861128289814144e-12,9.863822082898786e-09,-0.0002912889978994934
rh_pericalcarine <-> right_cerebellum_cortex,6.588554716533886e-09,2.5673545686392543e-12,2.2180842659341584e-08,7.977897272040488e-05
lh_rostralmiddlefrontal <-> rh_isthmuscingulate,6.588294588701171e-09,-9.136107667316278e-11,9.4899008946804e-09,-0.00468761114624749
lh_postcentral <-> rh_middletemporal,6.584126156476725e-09,-4.773443483182501e-10,4.766519278417129e-08,-0.008277859229654357
left_ventraldc <-> rh_caudalanteriorcingulate,6.5674742548130935e-09,9.911044173458883e-10,1.1820518680567457e-07,0.007730610921757344
lh_inferiortemporal <-> lh_superiorparietal,6.5628564019797215e-09,3.768491398254712e-10,1.7716815007477712e-08,0.013596408523988097
left_thalamus <-> lh_paracentral,6.558726755209525e-09,1.269751830936622e-10,6.162512968547224e-09,0.007856153516520609
left_putamen <-> lh_rostralmiddlefrontal,6.515977539639651e-09,3.3953188425600143e-10,3.3596996483426755e-08,0.00778796503527653
lh_paracentral <-> right_caudate,6.511054835697296e-09,4.760771518997078e-11,4.530616531070869e-09,0.0032763726912874644
rh_inferiorparietal <-> right_putamen,6.503543691098784e-09,-8.115164553662589e-10,3.864550268930538e-08,-0.016682250372646864
lh_lateralorbitofrontal <-> rh_paracentral,6.499447686331628e-09,-8.874084721320843e-11,5.2640827830386755e-09,-0.005813703219155529
lh_superiorfrontal <-> right_pallidum,6.498801842902954e-09,8.001341731500453e-10,5.4472323652042356e-08,0.012410506211446262
lh_inferiortemporal <-> lh_pericalcarine,6.4974956577803444e-09,-7.296579653424052e-10,5.631478910839654e-08,-0.011002944820494326
lh_corpuscallosum <-> rh_cuneus,6.496121217975762e-09,-4.778217638452534e-10,4.0547441314996436e-08,-0.009452936714790607
lh_parsorbitalis <-> lh_superiorfrontal,6.488535335990767e-09,4.795839767551803e-10,3.1319339648213585e-08,0.011606767698571262
rh_caudalanteriorcingulate <-> right_amygdala,6.485987611828459e-09,-2.5999254018940316e-10,1.520647902920799e-08,-0.010314512387395993
lh_medialorbitofrontal <-> third_ventricle,6.484736471147596e-09,3.752127896772885e-11,6.5118875705428225e-09,0.002272379751099247
left_accumbens_area <-> rh_lateralorbitofrontal,6.480784954048213e-09,2.2507245530494138e-10,2.7438204839393017e-08,0.006011838876102224
lh_bankssts <-> rh_cuneus,6.473405044297909e-09,9.52802901080168e-11,1.4337615192855375e-08,0.003914939461118096
left_accumbens_area <-> rh_parahippocampal,6.47258393366108e-09,3.451967928315243e-10,2.7181982340986218e-08,0.00928398033396431
lh_frontalpole <-> wm_hypointensities,6.4606527129388965e-09,-9.451001755648997e-10,8.495979059741626e-08,-0.009952635421993176
rh_paracentral <-> rh_parahippocampal,6.459817412737022e-09,-1.5643776544666746e-09,1.2360663313151274e-07,-0.011708832247324231
rh_bankssts <-> rh_lateralorbitofrontal,6.452323318502961e-09,2.2508241920314562e-11,3.5510517312199972e-09,0.0016609959408876193
left_choroid_plexus <-> lh_lateraloccipital,6.434343375209271e-09,-3.2534456202762e-10,5.382538792366782e-08,-0.0050974161319115975
lh_paracentral <-> rh_superiorparietal,6.419426497156065e-09,3.384612569171368e-10,2.088887516300749e-08,0.010957383690115008
rh_supramarginal <-> right_cerebellum_cortex,6.414682130791457e-09,-6.868061741466361e-11,1.0204595892436914e-08,-0.0033992571680373225
lh_medialorbitofrontal <-> rh_bankssts,6.412443456792886e-09,5.418117774244852e-10,5.6643357329390226e-08,0.008130019241775836
rh_inferiortemporal <-> rh_temporalpole,6.407917726690098e-09,6.606009522174697e-10,4.5421405744093986e-08,0.011919599356028009
lh_pericalcarine <-> rh_temporalpole,6.403929261368456e-09,-1.0554116848053819e-10,2.6624973642216122e-08,-0.002881672203004268
left_putamen <-> lh_temporalpole,6.403010739846609e-09,-6.28627204389985e-12,1.4767891313699617e-09,-0.0005477378709274472
lh_lingual <-> right_inf_lat_vent,6.393425220285826e-09,-1.3285844434594868e-09,6.790398830066645e-08,-0.017054126142192916
left_caudate <-> lh_superiorparietal,6.388563173274467e-09,1.1279904531024483e-09,7.448355676122377e-08,0.013351597593014372
cc_central <-> rh_insula,6.387586576194109e-09,-4.4562930657270733e-10,2.0117054002480657e-08,-0.01479657693398571
csf <-> right_inf_lat_vent,6.3834456821577884e-09,-5.538615478859825e-10,3.447801764487376e-08,-0.012452478262592196
lh_lateraloccipital <-> rh_middletemporal,6.379317955782355e-09,-5.503585811802649e-10,3.57787452815812e-08,-0.012022142105360373
rh_temporalpole <-> rh_unknown,6.3763748930932535e-09,2.565941786139028e-10,2.266024918495665e-08,0.007856467265782234
rh_parahippocampal <-> rh_parstriangularis,6.374823450972414e-09,-2.449850017398206e-10,1.8135794201526606e-08,-0.008707236056145453
lh_fusiform <-> lh_parstriangularis,6.372462298833021e-09,4.937514540380662e-10,4.978050827262193e-08,0.00825940542001368
lh_parsopercularis <-> right_choroid_plexus,6.369408891784386e-09,-1.6270557369162145e-10,1.4578195006392999e-08,-0.006619915484001178
lh_inferiorparietal <-> lh_posteriorcingulate,6.3575639341437746e-09,-4.1113332962802385e-11,4.8487491639785224e-08,-0.0007029423182654609
lh_supramarginal <-> rh_middletemporal,6.3506935686936904e-09,-1.8202625258109787e-09,1.8810455901919966e-07,-0.009188392911414848
rh_inferiortemporal <-> rh_parsopercularis,6.347788231299803e-09,6.456844806639003e-10,4.8558964892794915e-08,0.011026227697944594
cc_mid_anterior <-> lh_superiorparietal,6.338810443997212e-09,6.981160751440617e-10,3.4204290128732464e-08,0.015792948447107658
csf <-> rh_posteriorcingulate,6.338341089271507e-09,-3.372250127914457e-10,2.5938013123929987e-08,-0.009383518549802582
rh_middletemporal <-> rh_postcentral,6.3293030708313185e-09,-5.086859645951349e-10,5.256722461327009e-08,-0.008130230607787677
lh_transversetemporal <-> rh_temporalpole,6.327597746975824e-09,-1.1116844031256816e-09,6.842877904437912e-08,-0.014174444848830712
lh_lingual <-> rh_bankssts,6.301879208233127e-09,-2.6468024775650786e-10,1.9230823451787434e-08,-0.00905483378506475
rh_paracentral <-> right_hippocampus,6.290837831847319e-09,-2.7188390032900364e-10,1.845969495942506e-08,-0.009553296362333753
lh_insula <-> lh_parsorbitalis,6.278159902562488e-09,2.775890984406949e-10,1.97797897168277e-08,0.009321392161605402
left_cerebellum_cortex <-> rh_superiortemporal,6.277269424858429e-09,-4.7990536056114026e-11,2.154726466294452e-08,-0.0015212265332304328
rh_cuneus <-> right_cerebellum_cortex,6.27695630703712e-09,-1.958789212395384e-10,9.031864891587953e-09,-0.010292155937178625
rh_inferiortemporal <-> right_cerebral_white_matter,6.26569306035556e-09,-4.850741754170842e-10,4.8798206791450424e-08,-0.008249812398830105
fourth_ventricle <-> lh_transversetemporal,6.262912810417673e-09,6.760959166634128e-11,1.5165947590437125e-08,0.002686550602689502
lh_parsopercularis <-> rh_rostralanteriorcingulate,6.261025640845999e-09,4.900350670396741e-11,4.340477786259464e-09,0.0034171460277927996
lh_rostralmiddlefrontal <-> third_ventricle,6.2535720581927105e-09,3.869053729916769e-10,3.41509317211865e-08,0.00876324367139039
cc_mid_posterior <-> lh_cuneus,6.249796980563935e-09,-1.2606773070327796e-10,7.306941416828665e-09,-0.007284229354396155
left_ventraldc <-> lh_superiorfrontal,6.249350580094287e-09,8.47693855091809e-10,7.235205230021578e-08,0.010293536486516777
brain_stem <-> lh_rostralanteriorcingulate,6.245214252692179e-09,1.1948152847465308e-09,4.367150894745543e-08,0.022261630205259526
lh_unknown <-> rh_superiortemporal,6.2383120432182145e-09,9.153307964266644e-10,9.458959538917079e-08,0.008751642962388187
rh_middletemporal <-> rh_parsorbitalis,6.228804630134189e-09,7.894924497757134e-11,9.589394762526262e-09,0.004030203379667356
rh_caudalanteriorcingulate <-> rh_temporalpole,6.228217290718634e-09,7.568277556883879e-11,1.080834487594098e-08,0.0036371357750968804
lh_temporalpole <-> rh_fusiform,6.210885386350837e-09,-8.618880640814308e-10,4.1859070022309856e-08,-0.01661981334626026
left_cerebellum_white_matter <-> rh_unknown,6.188811351699081e-09,-5.5154547263097136e-11,2.770321074655606e-09,-0.004318963238329116
rh_isthmuscingulate <-> rh_lateralorbitofrontal,6.156692667124847e-09,-1.7847692761898706e-10,2.5904398591531255e-08,-0.004970893111160043
lh_transversetemporal <-> rh_parahippocampal,6.156524627759653e-09,1.6654529881707435e-10,2.954906807471251e-08,0.004211105518401903
rh_precuneus <-> right_pallidum,6.141887141363989e-09,2.493620082789734e-10,1.037937347428415e-08,0.012235999727549648
lh_rostralanteriorcingulate <-> third_ventricle,6.132980401681952e-09,-6.421115209247576e-10,4.985885597510171e-08,-0.010727093100339972
left_vessel <-> lh_superiorparietal,6.11962872885593e-09,-3.402677424052806e-11,1.971866612164694e-08,-0.0011449630377503084
left_hippocampus <-> third_ventricle,6.117475367887408e-09,-1.2782267113262624e-10,7.451828666702595e-09,-0.007324313891329158
lh_bankssts <-> lh_frontalpole,6.114783714911163e-09,-2.2178594641219575e-10,1.957135536993304e-08,-0.00750002641534986
left_caudate <-> right_amygdala,6.1126247827021275e-09,-5.124252157011381e-10,2.2788878720112297e-08,-0.015628018880280366
rh_superiorparietal <-> right_inf_lat_vent,6.105889210136346e-09,1.3127027222196617e-10,2.3187705482372698e-08,0.003955388608944026
lh_postcentral <-> right_inf_lat_vent,6.1011399531353606e-09,2.632614233144703e-10,1.35459777967938e-08,0.011180738620687818
lh_bankssts <-> right_vessel,6.098883099089227e-09,1.3482849959264178e-10,8.01098107289465e-09,0.0074859053511277
left_cerebellum_white_matter <-> rh_superiortemporal,6.098695185817101e-09,9.221221065127459e-11,1.883486243828163e-08,0.003197941757088189
rh_parsorbitalis <-> right_choroid_plexus,6.092788380185717e-09,-4.235839120158251e-10,3.179340231503544e-08,-0.010135186143087425
left_pallidum <-> lh_parahippocampal,6.082062386309864e-09,-5.971473536205832e-10,4.6080659399372416e-08,-0.010648008779070557
lh_frontalpole <-> rh_parahippocampal,6.076464895632488e-09,-1.0549187248254294e-09,1.0337903076571334e-07,-0.009304354762083966
lh_pericalcarine <-> lh_superiortemporal,6.072636853296603e-09,3.403789509923555e-11,3.5174504538739013e-09,0.002518070638792746
lh_superiorparietal <-> lh_supramarginal,6.068338038975028e-09,4.880324213166791e-09,4.385004692801921e-07,0.010881424987133964
cc_central <-> rh_middletemporal,6.067020441425028e-09,-5.828545433228194e-10,2.3076775760040913e-08,-0.01762126234888193
cc_posterior <-> lh_superiorparietal,6.06601197636991e-09,4.767825857799736e-10,3.138894752481619e-08,0.011519562933899247
lh_caudalmiddlefrontal <-> right_ventraldc,6.058472218454939e-09,6.969640578360467e-11,1.039320747909589e-08,0.0034176284360882
left_cerebellum_cortex <-> rh_paracentral,6.0468880512880205e-09,5.650292875112625e-09,4.991760293673463e-07,0.011096934162696429
lh_precuneus <-> rh_posteriorcingulate,6.038492310256785e-09,-4.403618357187025e-10,4.550666057350538e-08,-0.007933495389000171
rh_temporalpole <-> right_amygdala,6.018757520674006e-09,5.337033094284048e-10,4.0636243894537e-08,0.010539946654415742
lh_transversetemporal <-> right_inf_lat_vent,6.012740804460115e-09,-6.514345650508959e-10,5.429962858447254e-08,-0.01013123371614946
cc_anterior <-> lh_rostralmiddlefrontal,6.0086784267267005e-09,9.821898899691007e-11,2.6541958563764007e-08,0.0026878413981429737
rh_parsorbitalis <-> rh_parstriangularis,6.003600872369706e-09,-1.5102140528562034e-10,7.922726374662065e-09,-0.00842625179499053
left_pallidum <-> lh_parstriangularis,5.9692095714099226e-09,-9.8179109320154e-10,6.670964187832388e-08,-0.012798796463668126
rh_insula <-> rh_parsorbitalis,5.965372385160779e-09,2.6157164407825075e-11,1.777787431325028e-09,0.0022208894973138713
rh_rostralanteriorcingulate <-> right_accumbens_area,5.9616222789842914e-09,1.188209424318576e-10,1.5628171217089324e-08,0.0046363410570874316
lh_rostralanteriorcingulate <-> rh_frontalpole,5.954412786389198e-09,7.528615083203978e-10,7.610822097970311e-08,0.008743201285018508
rh_frontalpole <-> rh_rostralanteriorcingulate,5.950557431568954e-09,1.5425552241286655e-09,1.529366364924701e-07,0.009467209200675702
rh_inferiortemporal <-> right_ventraldc,5.945487013742194e-09,4.912724968404148e-10,5.328032629525834e-08,0.007763431789972081
rh_caudalmiddlefrontal <-> rh_parsorbitalis,5.942347505945721e-09,-1.8025940569590335e-10,8.354401118011453e-09,-0.009821045346939271
lh_caudalanteriorcingulate <-> lh_temporalpole,5.9368897553397115e-09,-5.129050116793666e-10,3.731181980918997e-08,-0.010840948704740767
cc_anterior <-> right_thalamus,5.931657435726759e-09,-4.06346929471238e-10,2.980447965686624e-08,-0.010208572828338518
left_cerebellum_cortex <-> rh_caudalmiddlefrontal,5.928414891249974e-09,2.575877405673792e-10,3.7729034245662045e-08,0.005396877281060649
rh_parsorbitalis <-> rh_postcentral,5.925085516854155e-09,-3.4827600229487905e-11,2.639689837096785e-09,-0.002755415732375872
cc_central <-> lh_parahippocampal,5.918685416263168e-09,-3.7498267163032375e-10,3.2595734207202375e-08,-0.008803291658414921
rh_corpuscallosum <-> right_caudate,5.915505835985365e-09,3.127018989979565e-10,1.6043993220246734e-08,0.012006680248820694
lh_caudalanteriorcingulate <-> right_pallidum,5.910678350092019e-09,3.698895039616041e-11,8.472789073838654e-09,0.002002347899297163
lh_entorhinal <-> rh_frontalpole,5.904806414278862e-09,1.2521054375597079e-09,9.410453665829538e-08,0.012027385911812098
lh_parsorbitalis <-> rh_superiorfrontal,5.8951368111664715e-09,5.467246564752126e-10,3.4938283889483584e-08,0.012166122271597394
left_hippocampus <-> lh_superiorfrontal,5.883194216438098e-09,4.400762986648594e-10,2.8644784946532852e-08,0.011387727976070478
left_amygdala <-> lh_parahippocampal,5.8802708972567e-09,1.811358458980478e-10,1.858873087326995e-08,0.006335917697815932
lh_middletemporal <-> right_vessel,5.879457512108867e-09,7.909256537265705e-11,2.7636558767343958e-08,0.0021014823874196263
left_cerebellum_cortex <-> lh_superiortemporal,5.846923112132456e-09,4.4063837788697686e-10,5.040943359108917e-08,0.007294198135835098
cc_central <-> left_choroid_plexus,5.844038234111425e-09,-8.406619520357116e-11,2.217124605646748e-08,-0.002613084835322102
lh_pericalcarine <-> lh_superiorparietal,5.842872345585462e-09,6.280610106064918e-10,7.412218371268125e-08,0.007466056905413083
rh_lateralorbitofrontal <-> rh_temporalpole,5.827072925885335e-09,2.8590172460030855e-10,2.1029937484753955e-08,0.009213738337074692
fourth_ventricle <-> left_cerebellum_white_matter,5.826724755953e-09,1.2117561802078437e-10,1.140848018641525e-08,0.005660169099611112
lh_medialorbitofrontal <-> right_amygdala,5.820148084161572e-09,4.671616050642662e-10,5.921407839914294e-08,0.006749517090587325
right_cerebral_white_matter <-> right_choroid_plexus,5.815181209476414e-09,-5.447621649659212e-10,4.508098236401303e-08,-0.009890204233572996
cc_posterior <-> lh_entorhinal,5.80590098378322e-09,2.812662317784239e-10,1.6301731734488738e-08,0.010693829388032546
lh_corpuscallosum <-> right_pallidum,5.805521027042992e-09,-2.8913907173640776e-10,2.4658597775085353e-08,-0.008342491915361273
rh_isthmuscingulate <-> rh_parstriangularis,5.8003329580091036e-09,5.0010534540035036e-11,4.910676800606637e-09,0.0033540083531285697
cc_central <-> rh_parahippocampal,5.798866121036785e-09,-2.336229008001487e-10,1.2694963130586577e-08,-0.010294041874220505
lh_paracentral <-> lh_transversetemporal,5.793970840850579e-09,7.914988087331724e-10,1.0002675015605053e-07,0.007193694329884256
lh_parahippocampal <-> rh_entorhinal,5.784622001212231e-09,-2.2200687796656186e-10,1.686313800169341e-08,-0.008264368740262843
left_amygdala <-> left_choroid_plexus,5.784253067198638e-09,-1.3898691827070783e-10,1.2582236552836708e-08,-0.006154701193812831
rh_bankssts <-> rh_corpuscallosum,5.778798722939826e-09,-3.037942681436398e-10,1.780502764186659e-08,-0.010925875422839381
lh_entorhinal <-> lh_temporalpole,5.7737418834317276e-09,5.629500247983615e-10,5.956430723236132e-08,0.008092512485145214
rh_inferiortemporal <-> right_inf_lat_vent,5.771217120178498e-09,-5.928525286172474e-11,2.2659615595807355e-08,-0.0018152464987780026
left_hippocampus <-> rh_parstriangularis,5.767659094727037e-09,7.56595645061373e-11,7.818602435201441e-09,0.004246099815138614
lh_lingual <-> rh_parstriangularis,5.763353471869205e-09,4.9715355594246214e-11,4.749470215999421e-09,0.0033706536483132598
lh_frontalpole <-> rh_unknown,5.757452997253433e-09,-6.94031915417044e-10,5.5124616904694314e-08,-0.010656982695694242
rh_frontalpole <-> right_pallidum,5.752075325911492e-09,1.2544152899107126e-10,1.3384513845879271e-08,0.0053642992032171795
csf <-> rh_cuneus,5.7361236646129294e-09,1.8400295224231435e-10,1.3689991970307142e-08,0.007767117543684366
cc_posterior <-> left_vessel,5.7288582560302235e-09,4.6220638452689656e-10,2.3764354705115254e-08,0.013689181640331272
lh_temporalpole <-> rh_temporalpole,5.725447171881e-09,1.366005630374384e-09,1.0225280736205883e-07,0.012169010846815494
rh_temporalpole <-> rh_temporalpole,5.722229898242489e-09,5.7216575893339435e-09,4.273081996503087e-07,0.013083810442862123
lh_frontalpole <-> rh_frontalpole,5.721657866099653e-09,3.5548792853210777e-09,3.327818685374567e-07,0.01037067479819933
left_lateral_ventricle <-> right_inf_lat_vent,5.696755253959143e-09,4.098911672001756e-10,2.089572045544774e-08,0.013266923740821874
lh_paracentral <-> rh_posteriorcingulate,5.69346512973115e-09,5.308914296939405e-10,4.7210265464047515e-08,0.009279653317245434
lh_entorhinal <-> rh_inferiorparietal,5.689510666673683e-09,-3.666089554279894e-10,4.667009684970299e-08,-0.006469178205223251
cc_anterior <-> lh_entorhinal,5.676432881460209e-09,2.8003367747843538e-11,2.0399007198595366e-08,0.0009211934970408336
left_cerebellum_white_matter <-> left_lateral_ventricle,5.674718206117173e-09,2.988752379999607e-10,4.1271541501390436e-08,0.005829261794125217
lh_parahippocampal <-> rh_paracentral,5.6723437599094805e-09,-1.3565053709521252e-09,1.0903433866084555e-07,-0.011395916390287184
lh_pericalcarine <-> right_ventraldc,5.672221831308266e-09,-1.0092744792221277e-10,6.881508476930843e-09,-0.0059785799391170276
lh_medialorbitofrontal <-> rh_fusiform,5.668478378153649e-09,-1.0259290845075217e-10,7.258316675198315e-09,-0.005944548960454933
lh_corpuscallosum <-> rh_parsorbitalis,5.659964192043449e-09,-3.62129702005384e-10,4.1192426440708793e-08,-0.007073892120054196
fourth_ventricle <-> right_cerebellum_cortex,5.656151361176768e-09,2.7163351717742156e-10,2.448660894819323e-08,0.007876492512948351
left_caudate <-> lh_inferiorparietal,5.655904049725384e-09,-4.780708696166363e-11,1.3046534423626766e-08,-0.002074372054509546
