Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
left_ventraldc <-> rh_rostralmiddlefrontal,4.0301484601813706e-08,2.021752475962097e-09,2.533781513154319e-07,0.007676234592218576
lh_superiorfrontal <-> lh_unknown,4.027235914105227e-08,9.83338228322347e-10,9.999500647206652e-08,0.00893984426985845
left_lateral_ventricle <-> third_ventricle,4.0215187861273685e-08,8.113868062658147e-11,9.499036604322006e-08,0.0007728202470803858
rh_precuneus <-> right_accumbens_area,4.013586016646534e-08,2.2308115744176013e-09,2.2407364820349995e-07,0.00953038324279104
left_choroid_plexus <-> lh_insula,4.0106074385299636e-08,-2.3155712327191867e-09,2.1633719735578135e-07,-0.010230626073713021
left_inf_lat_vent <-> rh_middletemporal,4.00354974261247e-08,1.7795122485842958e-09,1.3908174344978855e-07,0.011936486704581932
lh_caudalanteriorcingulate <-> rh_lateralorbitofrontal,4.0032981838719235e-08,4.574347352838762e-09,3.5960409278560155e-07,0.012376343882891555
left_lateral_ventricle <-> rh_pericalcarine,3.991282004592696e-08,6.157997018674629e-10,1.8908438397155795e-07,0.0030931592402317133
rh_insula <-> right_choroid_plexus,3.989966456273227e-08,-3.023233454840603e-09,1.7935168536957127e-07,-0.01596623472846276
rh_lingual <-> rh_rostralmiddlefrontal,3.9873678902500265e-08,-5.890764024722254e-10,4.308237684577948e-08,-0.011097400634181702
rh_inferiorparietal <-> right_ventraldc,3.982948273983226e-08,-2.8931168571944e-09,1.658294715981656e-07,-0.016454106532300943
left_thalamus <-> right_vessel,3.982040516518524e-08,-9.788405219119562e-10,2.0019401115267302e-07,-0.004656843059153488
lh_rostralanteriorcingulate <-> rh_insula,3.9804575869757754e-08,-1.7288004855391194e-09,2.0038864135037807e-07,-0.008217175957992907
left_amygdala <-> right_hippocampus,3.9750911168943115e-08,2.286889081433435e-09,2.0706932801552258e-07,0.010535293504340236
lh_cuneus <-> rh_superiortemporal,3.975040702955786e-08,-1.2242670763970388e-10,6.83766856147288e-08,-0.0015620296607272847
lh_frontalpole <-> rh_temporalpole,3.968627104714028e-08,-1.8369691608875847e-09,2.2663782139562834e-07,-0.007762787664514566
lh_fusiform <-> right_inf_lat_vent,3.966961843759512e-08,1.6728720008907654e-09,8.826606630995489e-08,0.01702390320188582
lh_supramarginal <-> right_amygdala,3.96405234636411e-08,-7.566896096810619e-10,5.9225652507376274e-08,-0.01093076890247345
rh_parsorbitalis <-> right_accumbens_area,3.963059157711691e-08,-2.2577596022467865e-09,1.2698211115029443e-07,-0.016482149262319452
lh_postcentral <-> rh_transversetemporal,3.9620038756077926e-08,2.7968560587776306e-09,3.4887177789585663e-07,0.007793468951992287
lh_caudalmiddlefrontal <-> rh_middletemporal,3.9608417278764357e-08,-2.7958782747981708e-09,1.788307960723254e-07,-0.014806262182611895
rh_paracentral <-> rh_parahippocampal,3.9571806029401364e-08,-2.2243198537318323e-09,2.901753763795556e-07,-0.0074100676763016685
lh_caudalanteriorcingulate <-> wm_hypointensities,3.956335479684531e-08,8.072558891010916e-10,7.449329201287758e-08,0.009554082577088584
cc_posterior <-> lh_posteriorcingulate,3.954082717512968e-08,8.036424285424386e-09,7.037671389806012e-07,0.011259168216824843
left_pallidum <-> lh_fusiform,3.953509361152659e-08,2.368968535278811e-09,1.612631059167252e-07,0.01383233430573597
rh_posteriorcingulate <-> right_choroid_plexus,3.952476931380523e-08,-3.2012148297970146e-09,2.6520034988886347e-07,-0.01163230653990734
lh_medialorbitofrontal <-> lh_postcentral,3.9487043337321804e-08,-5.86932655120306e-10,1.365603633802189e-07,-0.004004716156425166
lh_lateraloccipital <-> rh_parsopercularis,3.945452992363758e-08,-1.076849007966282e-09,1.0115740838164052e-07,-0.009687604484885969
rh_bankssts <-> right_vessel,3.936964903131026e-08,-2.8886139748993193e-09,3.2798394999105595e-07,-0.008546601029355862
right_vessel <-> third_ventricle,3.936624472792093e-08,1.7353092911850516e-10,1.3895856849937612e-07,0.001164961041628377
lh_caudalanteriorcingulate <-> rh_lingual,3.928316357913549e-08,2.085860313435956e-09,1.735761260373166e-07,0.011362372430780846
lh_parsorbitalis <-> lh_temporalpole,3.928075358849315e-08,-2.277924046643165e-09,1.389759508339397e-07,-0.01529054880262062
cc_mid_anterior <-> left_choroid_plexus,3.926914305406996e-08,-9.226541022668952e-10,6.868241752337312e-08,-0.011726305969091695
lh_insula <-> rh_lingual,3.9255482239268495e-08,3.1472433980620616e-09,3.122887296105839e-07,0.009765291519392637
rh_supramarginal <-> right_putamen,3.923547948725445e-08,1.234543392524671e-09,8.913019712054801e-08,0.012453757062778716
left_vessel <-> rh_lateralorbitofrontal,3.9223965011822224e-08,-1.6473155031487435e-09,1.3001520183143285e-07,-0.011765261783016819
left_cerebellum_cortex <-> lh_precentral,3.9223370944870956e-08,3.2648347825486555e-09,1.9852989817629603e-07,0.015656434933797782
lh_transversetemporal <-> rh_lingual,3.921231223869378e-08,5.058691044084983e-10,3.492613206653283e-08,0.011260019083310743
left_choroid_plexus <-> lh_rostralmiddlefrontal,3.919865585214368e-08,-8.496685096660793e-10,8.307872370646694e-08,-0.009128493342319495
rh_fusiform <-> right_thalamus,3.918019753794904e-08,-3.030209824218753e-10,5.443938939961587e-08,-0.004702418586599482
left_inf_lat_vent <-> third_ventricle,3.916069279389529e-08,6.729070870884849e-09,3.5278606210457213e-07,0.01854831696633707
rh_frontalpole <-> third_ventricle,3.9151038184032985e-08,4.680716808570821e-09,4.753461485478688e-07,0.009644079431917384
lh_temporalpole <-> rh_parsopercularis,3.9147648527936605e-08,-1.7495049637043453e-09,3.4374385658921215e-07,-0.004945682959905002
left_caudate <-> lh_bankssts,3.913714233127489e-08,-4.2462823735780043e-10,3.420989993203145e-08,-0.009604822404272037
lh_middletemporal <-> right_cerebral_white_matter,3.907679744297093e-08,-1.1479246310894743e-09,8.03696270115856e-08,-0.012702549175535576
lh_parsopercularis <-> rh_posteriorcingulate,3.9050605102622713e-08,6.87806747786392e-09,6.4117624393232e-07,0.010562528258599668
rh_insula <-> rh_posteriorcingulate,3.904219551266115e-08,2.0719162608650104e-09,1.9315874061710434e-07,0.010198509080000525
csf <-> lh_posteriorcingulate,3.902285052629097e-08,-1.5146714118491354e-09,1.370878156212483e-07,-0.010297735440911162
lh_parsopercularis <-> rh_bankssts,3.902251602299616e-08,-2.0316480848886342e-10,5.488512321003834e-08,-0.003131146223321526
rh_cuneus <-> right_vessel,3.900440277177265e-08,1.608034536737399e-09,1.2755795684638545e-07,0.01168986930020437
lh_frontalpole <-> lh_isthmuscingulate,3.899696296885826e-08,1.873311252603933e-09,1.930548057875221e-07,0.009225643516973336
lh_lateralorbitofrontal <-> right_ventraldc,3.898115019421468e-08,-4.205373873519897e-09,2.8089473147223996e-07,-0.014456686280415548
lh_bankssts <-> rh_inferiortemporal,3.888570110970665e-08,-1.7884500638661876e-09,9.180476970632476e-08,-0.017567448647301226
left_caudate <-> lh_cuneus,3.882370729388299e-08,-1.0003307405885392e-09,7.38348013437175e-08,-0.01193216569437846
left_thalamus <-> right_pallidum,3.8819597876623746e-08,2.288354667637642e-10,6.321295377769691e-08,0.0031256144569524946
lh_postcentral <-> rh_unknown,3.8793216058212655e-08,4.8253402778261195e-09,3.288402807256615e-07,0.014240751623426098
lh_superiorparietal <-> right_pallidum,3.872256194527369e-08,-1.7098525940935034e-10,1.766948797984495e-08,-0.0061795599374263694
lh_lateraloccipital <-> rh_lingual,3.8674327387685505e-08,4.5827215806584784e-09,2.937700807405856e-07,0.015086151899771996
lh_middletemporal <-> right_inf_lat_vent,3.865334565148685e-08,2.0844909192831604e-09,1.115607145729179e-07,0.0171477349948678
rh_parsorbitalis <-> right_cerebellum_cortex,3.86187911545618e-08,1.8076128399345915e-09,1.8921358687471732e-07,0.009073742751649636
lh_parsopercularis <-> right_cerebral_white_matter,3.861030713591397e-08,-1.4929752235990707e-09,8.925580144578687e-08,-0.015041692292561134
rh_entorhinal <-> right_accumbens_area,3.858973722709151e-08,-4.0372880702331e-10,6.773700351336462e-08,-0.005193521602024453
csf <-> rh_rostralmiddlefrontal,3.854265094914365e-08,-1.2058748134035347e-09,1.184613293620912e-07,-0.009387064725171581
rh_superiorparietal <-> right_ventraldc,3.8510341064704494e-08,-1.0651376030866968e-09,6.733735468082543e-08,-0.013772614895900762
left_inf_lat_vent <-> rh_parstriangularis,3.847106247516837e-08,3.1623187198270175e-09,2.872889772302112e-07,0.010637187928357727
rh_rostralanteriorcingulate <-> right_lateral_ventricle,3.8465171538324754e-08,-1.3664411904101962e-09,1.021754181305123e-07,-0.01218128903090326
lh_caudalanteriorcingulate <-> lh_inferiortemporal,3.841227096634523e-08,1.4921443223752573e-10,2.3249025193374786e-07,0.0006153419819873562
lh_postcentral <-> rh_parahippocampal,3.839946105707374e-08,1.3986634572125348e-09,1.1388629846903822e-07,0.011289896255654859
left_putamen <-> lh_postcentral,3.8376409283683074e-08,1.056299233849213e-09,9.41152321853625e-08,0.010145482190047093
lh_caudalanteriorcingulate <-> rh_superiorfrontal,3.8363807757701405e-08,-6.373569244579073e-10,6.48918344559427e-08,-0.008510366037740084
lh_corpuscallosum <-> right_cerebellum_cortex,3.8354057003689446e-08,-3.9063615669695025e-09,2.7639443718867564e-07,-0.013639795539729724
rh_fusiform <-> rh_transversetemporal,3.828998684893146e-08,-1.533304160293585e-09,1.4978692695814518e-07,-0.009595929964253088
rh_parahippocampal <-> right_thalamus,3.8238103071590435e-08,4.305481707319388e-09,3.4069716829450237e-07,0.01227692179055123
lh_inferiorparietal <-> rh_insula,3.8233844413744585e-08,1.3472148407260072e-10,2.021111917224736e-07,0.0006351455714268503
lh_medialorbitofrontal <-> rh_middletemporal,3.823201661041767e-08,-1.3438374634467882e-09,1.9660532853620053e-07,-0.006504369819345325
left_cerebellum_white_matter <-> rh_lingual,3.818399154318214e-08,1.8731727739455136e-09,9.419875652029184e-08,0.017976920613066327
left_vessel <-> lh_middletemporal,3.815197698904501e-08,-2.9537286008667846e-09,4.441926900391416e-07,-0.006503249976595258
lh_inferiorparietal <-> rh_entorhinal,3.815116764095085e-08,-1.516367338444298e-08,1.5670025914646657e-06,-0.009615503149147957
rh_corpuscallosum <-> right_thalamus,3.8136937966167386e-08,-1.9092852376099579e-10,1.8535000938441636e-08,-0.0066910291740618685
left_cerebellum_white_matter <-> rh_inferiortemporal,3.813654896131741e-08,-2.629006003990207e-09,1.8320606989656994e-07,-0.01360726402331773
lh_medialorbitofrontal <-> rh_bankssts,3.813107819740062e-08,-1.3524194890903962e-09,2.1448029214887012e-07,-0.006024669141973064
lh_lingual <-> rh_middletemporal,3.811269252355998e-08,2.735719790278843e-09,1.738007907253135e-07,0.014884156806307322
lh_insula <-> lh_parsorbitalis,3.809806268813947e-08,-3.8474904494172604e-11,6.776317655735731e-08,-0.0004947702266997017
lh_caudalanteriorcingulate <-> rh_precuneus,3.8095499071238516e-08,-3.5696250483170785e-10,9.743250026279293e-08,-0.0033226677584393387
rh_frontalpole <-> right_hippocampus,3.805776798523429e-08,2.73040592382836e-10,5.0230924890892224e-08,0.004533229281759271
left_cerebellum_white_matter <-> rh_superiortemporal,3.80361644203547e-08,-1.576703467911899e-09,9.720538548824904e-08,-0.014707315875327216
lh_supramarginal <-> rh_temporalpole,3.802331653031196e-08,-2.550610019654264e-09,1.840789434054298e-07,-0.013142126471319735
lh_isthmuscingulate <-> rh_precentral,3.800794164160064e-08,-1.6620539478206867e-09,1.629761948734194e-07,-0.009608570410725853
lh_parsopercularis <-> rh_inferiortemporal,3.799790790529524e-08,-8.616457639771888e-10,7.461918380340353e-08,-0.010182629106646286
left_pallidum <-> left_thalamus,3.796205984802187e-08,1.1755052362217242e-10,5.586518034821993e-08,0.001784714214714047
rh_bankssts <-> right_cerebellum_cortex,3.7901089298896396e-08,1.9188246923126127e-09,1.6568232692659238e-07,0.010922127033952482
lh_precentral <-> rh_rostralmiddlefrontal,3.789432088701466e-08,1.5606062167061647e-09,1.612718715204811e-07,0.00911186526340692
rh_inferiorparietal <-> rh_unknown,3.7892936547513534e-08,2.5139990204448887e-09,4.538006724476646e-07,0.0054204298738453624
lh_precentral <-> rh_caudalmiddlefrontal,3.789045127659813e-08,1.3116045869374124e-08,1.3554023056289706e-06,0.009605993643999477
lh_paracentral <-> right_lateral_ventricle,3.788922873858889e-08,-7.858321622053788e-09,6.058563967951125e-07,-0.012759990255761118
lh_paracentral <-> wm_hypointensities,3.788152460313196e-08,-5.139334850324569e-10,8.583693377694826e-08,-0.005362582720233833
lh_lateralorbitofrontal <-> right_cerebellum_cortex,3.7876897165622634e-08,-3.7244688059416297e-09,3.5327374879358954e-07,-0.010252512928088993
rh_cuneus <-> rh_insula,3.784041152531255e-08,1.6632439711814388e-10,9.452501597115595e-08,0.001591240102408037
cc_posterior <-> right_cerebellum_white_matter,3.7821033108838075e-08,8.360577901233957e-09,2.2007606510332173e-07,0.03633832096997756
lh_inferiortemporal <-> lh_pericalcarine,3.7803416380620374e-08,3.471777442976414e-09,2.154527183773194e-07,0.015399137646085156
brain_stem <-> left_inf_lat_vent,3.7781096631242486e-08,5.049579368709063e-09,3.040436969928216e-07,0.016079225334124397
brain_stem <-> wm_hypointensities,3.7737560448344024e-08,-2.1105981515144064e-09,1.6772798772488342e-07,-0.011875440545591146
cc_anterior <-> rh_frontalpole,3.7693766255935007e-08,-3.2118082741875397e-09,2.6719163017691727e-07,-0.011586959794340133
left_cerebellum_white_matter <-> rh_lateralorbitofrontal,3.766523415956573e-08,5.30892601956394e-10,5.3283850519118536e-08,0.008389069211204322
lh_rostralanteriorcingulate <-> rh_lingual,3.76540780318587e-08,4.3313798723301696e-10,3.457924317374124e-08,0.009716135950198244
lh_lateraloccipital <-> right_hippocampus,3.763622681389337e-08,-2.174920133795022e-09,1.291326169532374e-07,-0.01563199328397607
rh_lingual <-> right_accumbens_area,3.7626429392924803e-08,5.714798036375003e-10,5.131819239022781e-08,0.00931990623599296
left_pallidum <-> right_accumbens_area,3.76170940429536e-08,9.062495493115707e-10,1.9360397481599446e-07,0.004451040556210097
rh_entorhinal <-> rh_transversetemporal,3.7613566855589114e-08,-3.4432789629960433e-09,2.2274301979241016e-07,-0.014794338262291163
lh_posteriorcingulate <-> lh_rostralanteriorcingulate,3.759567680526573e-08,-9.126588257503216e-10,1.386439610461428e-07,-0.006139898448124707
lh_frontalpole <-> lh_temporalpole,3.755040585489818e-08,-2.8758856409901936e-09,2.0171935595180158e-07,-0.013583480017976702
cc_central <-> left_putamen,3.752915859393547e-08,-6.731968437549192e-10,1.0717805106292209e-07,-0.005745076297551894
rh_middletemporal <-> rh_parsorbitalis,3.752569536073962e-08,-1.2145055657793216e-09,1.2029457239470577e-07,-0.009321229146062805
csf <-> lh_bankssts,3.7516011967243496e-08,1.089313726528628e-08,9.177429323042245e-07,0.011741547023409944
lh_frontalpole <-> rh_fusiform,3.747603950478322e-08,-2.413388141016941e-09,2.8601094269970335e-07,-0.0081530369080486
cc_central <-> rh_transversetemporal,3.745427873698046e-08,1.940020315180774e-09,1.8753419387848633e-07,0.009821187294662425
left_inf_lat_vent <-> lh_paracentral,3.7391744333856533e-08,4.161366385229717e-09,2.8023763010352363e-07,0.01433779067085621
lh_pericalcarine <-> rh_paracentral,3.738700814871292e-08,-5.465706513103705e-09,4.077075332626994e-07,-0.013085008236292163
lh_inferiortemporal <-> rh_parahippocampal,3.73717211437593e-08,4.2266062077627394e-10,3.965891681308702e-08,0.00851127346106121
rh_paracentral <-> rh_superiortemporal,3.7370285709050206e-08,9.149228011910657e-10,9.454743346868625e-08,0.008751269838346636
rh_middletemporal <-> right_caudate,3.732921708406172e-08,-7.689241203806479e-10,1.428629882771191e-07,-0.0050301523543861155
brain_stem <-> rh_parahippocampal,3.727470496922299e-08,2.229560811628381e-09,1.5028878239428728e-07,0.01390964968555306
lh_parahippocampal <-> right_inf_lat_vent,3.726953788115887e-08,3.3208889294740977e-09,1.98267307957867e-07,0.015945320281116428
left_hippocampus <-> lh_rostralmiddlefrontal,3.725235865033696e-08,-6.545801769949348e-10,6.078418441455258e-08,-0.009247548480057915
lh_isthmuscingulate <-> lh_superiorparietal,3.721181142999078e-08,5.72065055201732e-09,2.7258805132102777e-07,0.0202437807447085
brain_stem <-> right_putamen,3.716981740758235e-08,-3.961597625060649e-10,4.277182193736418e-08,-0.007507032123626014
lh_posteriorcingulate <-> rh_parsorbitalis,3.714428411025819e-08,-1.113308919710189e-09,1.1244591218865888e-07,-0.009092250609353581
lh_fusiform <-> rh_entorhinal,3.707314544443036e-08,2.8866707070472344e-09,1.8980944093242926e-07,0.014447118682562337
csf <-> left_cerebral_white_matter,3.705915796093264e-08,-9.569289167973536e-10,8.85682076892729e-08,-0.00970829174264772
left_choroid_plexus <-> lh_lateralorbitofrontal,3.705866557344522e-08,-1.0926515955027715e-09,6.918625530432149e-08,-0.013798500652715439
lh_parsopercularis <-> rh_parsorbitalis,3.6991203548465174e-08,7.657302015101099e-10,1.8613584392954074e-07,0.003904080897039852
left_accumbens_area <-> rh_isthmuscingulate,3.696063703252177e-08,3.311803858202033e-09,2.203130769083646e-07,0.014379573677093945
rh_parsopercularis <-> rh_supramarginal,3.695245907416965e-08,-1.2726444823484065e-09,9.491560407315439e-08,-0.012130173519861079
lh_inferiorparietal <-> lh_posteriorcingulate,3.693111592453333e-08,-5.0739146324341345e-09,3.5442813128770673e-07,-0.013922949950393396
left_vessel <-> lh_superiortemporal,3.690716589738664e-08,-2.893707272967268e-09,1.897990754413657e-07,-0.01448308640355282
lh_lingual <-> lh_parstriangularis,3.6905728376289886e-08,9.04143096139048e-10,4.956829889770055e-08,0.015178259457967325
lh_paracentral <-> right_amygdala,3.6900990551841685e-08,3.555839023644016e-09,1.9515305727877376e-07,0.01733261532053182
lh_isthmuscingulate <-> rh_caudalmiddlefrontal,3.687689334920639e-08,5.35159669221882e-10,1.0062825621968642e-07,0.004837459140268449
lh_transversetemporal <-> right_thalamus,3.687136518833932e-08,3.911981317327452e-10,6.089284670636171e-08,0.0055181608569492
rh_middletemporal <-> rh_postcentral,3.685713449165169e-08,-3.880309071810393e-09,3.104352065459079e-07,-0.012109496686202835
lh_lateraloccipital <-> rh_isthmuscingulate,3.6820464653116894e-08,2.106920488762462e-09,1.2981885547244174e-07,0.015068929592101656
lh_postcentral <-> rh_lateralorbitofrontal,3.675746611389762e-08,-1.0079196111109582e-09,9.695144215979305e-08,-0.009424086209188791
lh_middletemporal <-> rh_precentral,3.671290498241706e-08,-1.1416494409841039e-09,1.4839779478733745e-07,-0.007207483175614064
left_amygdala <-> rh_parahippocampal,3.665172255849588e-08,7.470473111026693e-09,6.441533038797233e-07,0.011420064787137819
lh_lateralorbitofrontal <-> right_pallidum,3.662396278748466e-08,-2.1143811342637684e-09,1.5702115471111062e-07,-0.012659361252297191
right_accumbens_area <-> right_caudate,3.661831710763927e-08,5.881964684772271e-10,1.920767435222154e-07,0.0029107578547877943
left_caudate <-> lh_parsopercularis,3.6558754146334535e-08,-3.697472856395912e-11,3.059652580550298e-09,-0.0028312183908341844
rh_bankssts <-> rh_frontalpole,3.6544988394749716e-08,8.04500616436886e-10,6.797187526436799e-08,0.010317830803853081
lh_supramarginal <-> rh_frontalpole,3.651235220353869e-08,1.9082905742487107e-09,1.6108802238832272e-07,0.01115385254683356
lh_lingual <-> lh_unknown,3.6480292344983834e-08,3.3292814664100014e-09,2.0444052827462535e-07,0.015525430258902947
rh_superiorfrontal <-> right_ventraldc,3.64796115013377e-08,2.1004811539709005e-09,3.4026048301825775e-07,0.005996911600962448
rh_postcentral <-> rh_superiorfrontal,3.647258046008703e-08,-2.0402039109321163e-10,7.841746274082878e-08,-0.0023074671537594415
rh_cuneus <-> rh_inferiortemporal,3.647249180990121e-08,6.112873483304479e-10,1.2280333388135383e-07,0.0046029518270721305
lh_lingual <-> lh_rostralmiddlefrontal,3.6461103369315306e-08,-5.57700086029171e-10,1.546687756870601e-07,-0.003386799250205367
lh_lateraloccipital <-> right_amygdala,3.645214535745492e-08,5.497332573342939e-10,1.557496573696931e-07,0.003316647925902809
left_vessel <-> rh_superiorparietal,3.642037520872923e-08,-2.2456216162497052e-10,1.3885854784375528e-07,-0.001508560743590453
lh_fusiform <-> right_pallidum,3.637268260098019e-08,8.104564077693249e-10,6.208898739604757e-08,0.011242444054828825
lh_corpuscallosum <-> rh_caudalmiddlefrontal,3.631336021294629e-08,-7.756713064614058e-10,5.75139924431666e-08,-0.01148904513556012
rh_precuneus <-> right_cerebellum_white_matter,3.629344481244819e-08,2.6137630316792877e-08,3.452880778694308e-07,0.07356742864419594
left_accumbens_area <-> right_inf_lat_vent,3.6269158429805405e-08,-3.4437046073680596e-10,5.552295079063955e-08,-0.005255722713666338
rh_cuneus <-> rh_entorhinal,3.6140973837775864e-08,7.685992293718369e-10,1.4131597847608553e-07,0.005079432040901805
left_inf_lat_vent <-> right_amygdala,3.613521642974239e-08,1.520484252195528e-09,9.339990601248814e-08,0.014704890079995734
cc_mid_posterior <-> lh_caudalanteriorcingulate,3.6078363813744156e-08,-1.5785602384960428e-09,1.7151628408849942e-07,-0.008696521341999297
lh_entorhinal <-> rh_inferiortemporal,3.6075709588007746e-08,5.8720786859695e-10,1.7207841318737748e-07,0.0032250273841778953
lh_medialorbitofrontal <-> rh_temporalpole,3.6074211817144933e-08,4.3242068236582777e-10,1.0343271324006605e-07,0.003812133819374168
left_inf_lat_vent <-> left_thalamus,3.604836275143556e-08,2.625848948183249e-09,1.2721555020925324e-07,0.01913667178522287
lh_superiorparietal <-> rh_precuneus,3.59912297165532e-08,1.5400116571070728e-10,1.1433145342332062e-07,0.0012386340018592718
rh_caudalanteriorcingulate <-> rh_isthmuscingulate,3.590548570042124e-08,8.684677978845932e-10,7.921184341832539e-08,0.009734893536637732
lh_caudalmiddlefrontal <-> rh_inferiortemporal,3.579850139369759e-08,5.72476671144893e-11,8.789542294744135e-08,0.0005847838988879466
left_thalamus <-> rh_parahippocampal,3.573245198090041e-08,8.804172598621413e-10,7.765532090207046e-08,0.010044082330675096
right_choroid_plexus <-> third_ventricle,3.56937422513463e-08,-2.046288192574915e-09,1.6660351502539457e-07,-0.011586905233911515
lh_paracentral <-> lh_pericalcarine,3.5605504233538335e-08,2.0442483760694467e-09,1.280894640085681e-07,0.014803796877237542
left_cerebral_white_matter <-> rh_transversetemporal,3.559263573509505e-08,-2.4652891124276906e-09,2.547611208671337e-07,-0.009311371338637209
lh_unknown <-> rh_corpuscallosum,3.54662915924564e-08,2.1712508325609645e-09,1.8502667184109949e-07,0.011133096883948361
lh_fusiform <-> rh_middletemporal,3.54333777626591e-08,-2.1986304392576742e-09,2.0303556362021465e-07,-0.01032048547151143
lh_parstriangularis <-> right_caudate,3.538411551012138e-08,-1.4732674745583824e-09,2.584980534361718e-07,-0.005487069480407284
rh_inferiorparietal <-> rh_middletemporal,3.536398076215342e-08,-1.2402241204892718e-09,7.042761906152564e-08,-0.015420375922610906
lh_rostralanteriorcingulate <-> rh_caudalanteriorcingulate,3.53633410501497e-08,-6.113513211275449e-09,3.9039621255998447e-07,-0.015268658942071203
rh_bankssts <-> right_accumbens_area,3.535463766274234e-08,-8.396889715380423e-10,9.844784090633723e-08,-0.007742791046096101
left_cerebellum_cortex <-> rh_isthmuscingulate,3.5344029616299414e-08,3.476350762144641e-09,2.0019849389902732e-07,0.01653841898512636
rh_bankssts <-> wm_hypointensities,3.5334064006937965e-08,-7.3282043378183635e-09,5.65632588089774e-07,-0.012730697478641494
left_cerebellum_cortex <-> rh_precentral,3.531752755383225e-08,1.421785113944928e-09,1.6244237582479466e-07,0.008244986808749919
left_hippocampus <-> rh_bankssts,3.5288802168549176e-08,3.6076416234733896e-09,1.9527589739847122e-07,0.017574599206210836
cc_mid_anterior <-> rh_caudalanteriorcingulate,3.525436604218924e-08,-1.6134569815027604e-09,1.1827662475286835e-07,-0.01257795007166091
lh_parsorbitalis <-> rh_transversetemporal,3.522504216170353e-08,1.5968262603995556e-09,7.87122911353897e-08,0.018000056587001382
rh_parsorbitalis <-> right_inf_lat_vent,3.520583002287406e-08,-2.865900804062888e-09,2.0079701272610847e-07,-0.013595547522234545
lh_superiorfrontal <-> rh_bankssts,3.517926153663654e-08,-3.348212467163693e-09,2.5441022886192224e-07,-0.012662946065192372
left_cerebral_white_matter <-> rh_paracentral,3.517670405116054e-08,-1.1980161202649307e-09,1.053704485284239e-07,-0.010384081327115364
lh_caudalmiddlefrontal <-> lh_unknown,3.512290965367635e-08,1.4816281568255704e-09,2.2273971145020741e-07,0.006366030737056025
left_cerebellum_cortex <-> wm_hypointensities,3.507363015650595e-08,1.4663409363140417e-10,1.1183665056977324e-08,0.006922036070576318
left_accumbens_area <-> rh_superiorparietal,3.503988032394766e-08,-1.2064825909022757e-09,1.0132690732670321e-07,-0.010837295491930774
cc_posterior <-> rh_caudalanteriorcingulate,3.5037784015302884e-08,2.6311581660841884e-09,2.417117652300716e-07,0.010453059926218531
lh_transversetemporal <-> rh_posteriorcingulate,3.5036894277414855e-08,3.7492420287822e-10,3.874438486097584e-08,0.007691638820502989
cc_mid_posterior <-> left_vessel,3.502816338375388e-08,-3.2210893221942367e-09,3.017720983056731e-07,-0.01033155096206255
left_putamen <-> lh_precentral,3.4993361160228875e-08,-1.8635885157976766e-09,1.280620074583698e-07,-0.013498199469246519
rh_posteriorcingulate <-> rh_superiortemporal,3.497846043504747e-08,1.7960175089969749e-09,1.8559909723468078e-07,0.009182135983184543
lh_rostralmiddlefrontal <-> right_lateral_ventricle,3.4961966220647e-08,-2.590166843887421e-09,1.799459050786824e-07,-0.013636339476834106
left_hippocampus <-> rh_caudalanteriorcingulate,3.495795899380368e-08,-3.7877283498619024e-11,1.8465758998328077e-08,-0.0013306261568800512
lh_lateralorbitofrontal <-> rh_temporalpole,3.495227788794744e-08,-1.0690799390158986e-09,9.136640481750837e-08,-0.010546688924605556
lh_entorhinal <-> rh_parsorbitalis,3.491296599804095e-08,-2.207385529959197e-09,1.4395619133637288e-07,-0.014337750958883923
cc_posterior <-> rh_posteriorcingulate,3.490220458414196e-08,2.6860635011275526e-09,2.7757577998374583e-07,0.009340367611206244
lh_frontalpole <-> rh_precuneus,3.490172939870789e-08,-7.717392374755544e-10,8.263455516091737e-08,-0.008331008187333015
rh_inferiorparietal <-> rh_insula,3.489198179556709e-08,-1.7438977409242056e-09,9.847060295967183e-08,-0.0160771461883785
lh_entorhinal <-> lh_lateralorbitofrontal,3.487861952048542e-08,-4.233925761298635e-09,2.6031223703957793e-07,-0.015663093197955082
lh_middletemporal <-> rh_medialorbitofrontal,3.485045740132356e-08,-1.6219914407012036e-09,1.6216428265245496e-07,-0.009421184322973014
rh_parstriangularis <-> rh_temporalpole,3.484785077928924e-08,-1.0189812565931958e-09,1.1730285671271906e-07,-0.008004386412888625
cc_mid_posterior <-> rh_caudalanteriorcingulate,3.484644131797753e-08,-3.09373008276827e-09,1.904138108810891e-07,-0.015436711018902101
lh_superiorparietal <-> lh_unknown,3.480570072422418e-08,4.483522004763995e-09,4.121124820585635e-07,0.01062162858321246
lh_bankssts <-> lh_lingual,3.4782139276134066e-08,6.515966107086869e-10,4.570628138222845e-08,0.011697004261292531
left_amygdala <-> rh_lateralorbitofrontal,3.474310534748542e-08,-1.648029835445761e-09,1.3739816638877448e-07,-0.011180802826942568
lh_superiorfrontal <-> rh_caudalanteriorcingulate,3.472527571724545e-08,-4.59168627215282e-10,5.8181391301687294e-08,-0.006734515363342532
lh_frontalpole <-> rh_bankssts,3.467512063183393e-08,1.228321113902236e-09,1.0442170201079332e-07,0.010735036206561317
